ID CIP2,CIP2,ID CIP4,CIP4,ID CIP6,CIP6,ID Year,Year,ID Degree,Degree,Completions,Slug CIP6,Geography,ID Geography,Slug Geography
"09","Communications","0904","Journalism","090401","Journalism",2014,"2014",5,"Bachelors Degree",203,"journalism-090401","Chicago, IL","16000US1714000","chicago-il"
"38","Philosophy and Religious Studies","3802","Religious Studies","380201","Religious Studies",2014,"2014",5,"Bachelors Degree",11,"religious-studies-380201","Chicago, IL","16000US1714000","chicago-il"
"45","Social Sciences","4599","Other Social Sciences","459999","Other Social Sciences",2014,"2014",5,"Bachelors Degree",20,"other-social-sciences-459999","Chicago, IL","16000US1714000","chicago-il"
"11","Computer and Information Sciences and Support Services","1102","Computer Programming","110202","Specific Applications Computer Programming",2014,"2014",5,"Bachelors Degree",1,"specific-applications-computer-programming","Chicago, IL","16000US1714000","chicago-il"
"54","History","5401","History","540104","History & Philosophy of Science & Technology",2014,"2014",5,"Bachelors Degree",10,"history-philosophy-of-science-technology","Chicago, IL","16000US1714000","chicago-il"
"19","Human Sciences","1907","Human Development & Family Studies","190708","Child Care & Support Services Management",2014,"2014",5,"Bachelors Degree",23,"child-care-support-services-management","Chicago, IL","16000US1714000","chicago-il"
"50","Visual & Performing Arts","5005","Theater Arts & Stagecraft","500509","Musical Theatre",2014,"2014",5,"Bachelors Degree",26,"musical-theatre","Chicago, IL","16000US1714000","chicago-il"
"52","Business","5201","General Business & Commerce","520101","General Business",2014,"2014",5,"Bachelors Degree",157,"general-business","Chicago, IL","16000US1714000","chicago-il"
"47","Mechanical Technologies","4706","Vehicle Maintenance & Repair Technologies","470607","Airframe Mechanics & Aircraft Maintenance Technology",2014,"2014",5,"Bachelors Degree",15,"airframe-mechanics-aircraft-maintenance-technology","Chicago, IL","16000US1714000","chicago-il"
"13","Education","1313","Teacher Education for Specific Subject Areas","131317","Social Science Teacher Education",2014,"2014",5,"Bachelors Degree",1,"social-science-teacher-education","Chicago, IL","16000US1714000","chicago-il"
"14","Engineering","1419","Mechanical Engineering","141901","Mechanical Engineering",2014,"2014",5,"Bachelors Degree",166,"mechanical-engineering-141901","Chicago, IL","16000US1714000","chicago-il"
"05","Cultural & Gender Studies","0502","Ethnic, Cultural, & Gender Group Studies","050299","Other Ethnic, Minority, Gender, & Group Studies",2014,"2014",5,"Bachelors Degree",38,"other-ethnic-minority-gender-group-studies","Chicago, IL","16000US1714000","chicago-il"
"13","Education","1302","Multilingual & Multicultural Education","130201","Bilingual & Multilingual Education",2014,"2014",5,"Bachelors Degree",12,"bilingual-multilingual-education","Chicago, IL","16000US1714000","chicago-il"
"38","Philosophy and Religious Studies","3802","Religious Studies","380206","Judaic Studies",2014,"2014",5,"Bachelors Degree",0,"judaic-studies","Chicago, IL","16000US1714000","chicago-il"
"50","Visual & Performing Arts","5001","General Visual & Performaing Arts","500101","General Visual & Performing Arts",2014,"2014",5,"Bachelors Degree",13,"general-visual-performing-arts","Chicago, IL","16000US1714000","chicago-il"
"05","Cultural & Gender Studies","0501","Area Studies","050125","German Studies",2014,"2014",5,"Bachelors Degree",6,"german-studies","Chicago, IL","16000US1714000","chicago-il"
"51","Health","5109","Allied Diagnostic, Intervention, & Treatment Professions","510901","Cardiovascular Technologist",2014,"2014",5,"Bachelors Degree",13,"cardiovascular-technologist","Chicago, IL","16000US1714000","chicago-il"
"51","Health","5120","Pharmaceutical Sciences & Administration","512001","Pharmacy",2014,"2014",5,"Bachelors Degree",0,"pharmacy","Chicago, IL","16000US1714000","chicago-il"
"50","Visual & Performing Arts","5005","Theater Arts & Stagecraft","500507","Directing & Theatrical Production",2014,"2014",5,"Bachelors Degree",9,"directing-theatrical-production","Chicago, IL","16000US1714000","chicago-il"
"22","Legal","2200","Undergraduate Non-Professional General Legal Studies","220001","Pre-Law Studies",2014,"2014",5,"Bachelors Degree",0,"pre-law-studies","Chicago, IL","16000US1714000","chicago-il"
"50","Visual & Performing Arts","5001","General Visual & Performaing Arts","500102","Digital Arts",2014,"2014",5,"Bachelors Degree",16,"digital-arts","Chicago, IL","16000US1714000","chicago-il"
"50","Visual & Performing Arts","5009","Music","500911","Stringed Instruments",2014,"2014",5,"Bachelors Degree",10,"stringed-instruments","Chicago, IL","16000US1714000","chicago-il"
"39","Theology","3902","Biblical Studies","390201","Biblical Studies",2014,"2014",5,"Bachelors Degree",171,"biblical-studies-390201","Chicago, IL","16000US1714000","chicago-il"
"52","Business","5210","Human Resource Management & Services","521001","General Human Resources Management & Personnel Administration",2014,"2014",5,"Bachelors Degree",40,"general-human-resources-management-personnel-administration","Chicago, IL","16000US1714000","chicago-il"
"14","Engineering","1435","Industrial Engineering","143501","Industrial Engineering",2014,"2014",5,"Bachelors Degree",29,"industrial-engineering-143501","Chicago, IL","16000US1714000","chicago-il"
"52","Business","5207","Entrepreneurial & Small Business Operations","520701","Entrepreneurial Studies",2014,"2014",5,"Bachelors Degree",36,"entrepreneurial-studies","Chicago, IL","16000US1714000","chicago-il"
"50","Visual & Performing Arts","5003","Dance","500301","General Dance",2014,"2014",5,"Bachelors Degree",43,"general-dance","Chicago, IL","16000US1714000","chicago-il"
"22","Legal","2203","Legal Support Services","220302","Paralegal",2014,"2014",5,"Bachelors Degree",9,"paralegal","Chicago, IL","16000US1714000","chicago-il"
"13","Education","1313","Teacher Education for Specific Subject Areas","131322","Biology Teacher Education",2014,"2014",5,"Bachelors Degree",5,"biology-teacher-education","Chicago, IL","16000US1714000","chicago-il"
"39","Theology","3903","Missionary Studies & Missiology","390301","Missionary Studies & Missiology",2014,"2014",5,"Bachelors Degree",59,"missionary-studies-missiology-390301","Chicago, IL","16000US1714000","chicago-il"
"50","Visual & Performing Arts","5005","Theater Arts & Stagecraft","500506","Acting",2014,"2014",5,"Bachelors Degree",39,"acting","Chicago, IL","16000US1714000","chicago-il"
"11","Computer and Information Sciences and Support Services","1104","Information Sciences","110401","Information Science",2014,"2014",5,"Bachelors Degree",53,"information-science","Chicago, IL","16000US1714000","chicago-il"
"50","Visual & Performing Arts","5004","Design & Applied Arts","500401","General Design & Visual Communications",2014,"2014",5,"Bachelors Degree",34,"general-design-visual-communications","Chicago, IL","16000US1714000","chicago-il"
"09","Communications","0909","Public Relations, Advertising, & Applied Communication","090908","Technical & Scientific Communication",2014,"2014",5,"Bachelors Degree",3,"technical-scientific-communication","Chicago, IL","16000US1714000","chicago-il"
"51","Health","5107","Health & Medical Administrative Services","510799","Other Health & Medical Administrative Services",2014,"2014",5,"Bachelors Degree",34,"other-health-medical-administrative-services","Chicago, IL","16000US1714000","chicago-il"
"13","Education","1310","Special Education","131001","General Special Education & Teaching",2014,"2014",5,"Bachelors Degree",41,"general-special-education-teaching","Chicago, IL","16000US1714000","chicago-il"
"50","Visual & Performing Arts","5009","Music","500910","Jazz & Jazz Studies",2014,"2014",5,"Bachelors Degree",7,"jazz-jazz-studies","Chicago, IL","16000US1714000","chicago-il"
"39","Theology","3904","Religious Education","390401","Religious Education",2014,"2014",5,"Bachelors Degree",66,"religious-education-390401","Chicago, IL","16000US1714000","chicago-il"
"50","Visual & Performing Arts","5004","Design & Applied Arts","500402","Commercial & Advertising Art",2014,"2014",5,"Bachelors Degree",52,"commercial-advertising-art","Chicago, IL","16000US1714000","chicago-il"
"23","English","2301","General English Language & Literature","230101","General English Language & Literature",2014,"2014",5,"Bachelors Degree",549,"general-english-language-literature-230101","Chicago, IL","16000US1714000","chicago-il"
"14","Engineering","1499","Other Engineering Studies","149999","Other Engineering",2014,"2014",5,"Bachelors Degree",0,"other-engineering","Chicago, IL","16000US1714000","chicago-il"
"05","Cultural & Gender Studies","0501","Area Studies","050102","American & U.S. Studies",2014,"2014",5,"Bachelors Degree",4,"american-us-studies","Chicago, IL","16000US1714000","chicago-il"
"50","Visual & Performing Arts","5005","Theater Arts & Stagecraft","500505","Theatre Literature, History, & Criticism",2014,"2014",5,"Bachelors Degree",4,"theatre-literature-history-criticism","Chicago, IL","16000US1714000","chicago-il"
"51","Health","5199","Other Health Professions & Related Clinical Sciences","519999","Other Health Professions & Related Clinical Sciences",2014,"2014",5,"Bachelors Degree",0,"other-health-professions-related-clinical-sciences-519999","Chicago, IL","16000US1714000","chicago-il"
"50","Visual & Performing Arts","5004","Design & Applied Arts","500404","Industrial & Product Design",2014,"2014",5,"Bachelors Degree",46,"industrial-product-design","Chicago, IL","16000US1714000","chicago-il"
"13","Education","1313","Teacher Education for Specific Subject Areas","131323","Chemistry Teacher Education",2014,"2014",5,"Bachelors Degree",1,"chemistry-teacher-education","Chicago, IL","16000US1714000","chicago-il"
"39","Theology","3905","Religious & Sacred Music","390501","Religious & Sacred Music",2014,"2014",5,"Bachelors Degree",23,"religious-sacred-music-390501","Chicago, IL","16000US1714000","chicago-il"
"51","Health","5115","Mental & Social Health Services & Allied Professions","511504","Community Health Services",2014,"2014",5,"Bachelors Degree",54,"community-health-services","Chicago, IL","16000US1714000","chicago-il"
"23","English","2313","Rhetoric & Composition","231302","Creative Writing",2014,"2014",5,"Bachelors Degree",93,"creative-writing-231302","Chicago, IL","16000US1714000","chicago-il"
"04","Architecture and Related Services","0499","Other Architecture Studies","049999","Other Architecture & Related Services",2014,"2014",5,"Bachelors Degree",0,"other-architecture-related-services","Chicago, IL","16000US1714000","chicago-il"
"50","Visual & Performing Arts","5004","Design & Applied Arts","500406","Commercial Photography",2014,"2014",5,"Bachelors Degree",21,"commercial-photography","Chicago, IL","16000US1714000","chicago-il"
"15","Engineering Technologies","1503","Electrical Engineering Technologies","150303","Electrical, Electronic, & Communications Engineering Technology",2014,"2014",5,"Bachelors Degree",130,"electrical-electronic-communications-engineering-technology","Chicago, IL","16000US1714000","chicago-il"
"50","Visual & Performing Arts","5009","Music","500908","Voice & Opera",2014,"2014",5,"Bachelors Degree",10,"voice-opera","Chicago, IL","16000US1714000","chicago-il"
"39","Theology","3906","Theological & Ministerial Studies","390601","Theological Studies",2014,"2014",5,"Bachelors Degree",41,"theological-studies","Chicago, IL","16000US1714000","chicago-il"
"50","Visual & Performing Arts","5005","Theater Arts & Stagecraft","500504","Playwriting & Screenwriting",2014,"2014",5,"Bachelors Degree",4,"playwriting-screenwriting","Chicago, IL","16000US1714000","chicago-il"
"52","Business","5213","Management Sciences & Quantitative Methods","521304","Actuarial Science",2014,"2014",5,"Bachelors Degree",12,"actuarial-science","Chicago, IL","16000US1714000","chicago-il"
"50","Visual & Performing Arts","5004","Design & Applied Arts","500407","Fashion & Apparel Design",2014,"2014",5,"Bachelors Degree",121,"fashion-apparel-design","Chicago, IL","16000US1714000","chicago-il"
"51","Health","5107","Health & Medical Administrative Services","510707","Health Information & Medical Records Technology",2014,"2014",5,"Bachelors Degree",2,"health-information-medical-records-technology","Chicago, IL","16000US1714000","chicago-il"
"52","Business","5202","Business Administration, Management, & Operations","520212","Retail Management",2014,"2014",5,"Bachelors Degree",107,"retail-management","Chicago, IL","16000US1714000","chicago-il"
